artist_id,artist,track_name,release_date,popularity,track_id,album_id,external_id,explicit,is_local,tiktok_video_count,lyrics,location_mention,names_of_location,count
5Jv1MsZBh0sqokFq7pU8Xg,Pheelz,Electricity,2022-08-18,62,6McBvfxgkVfREmQPwTKBUn,5vOpDVowekdCylaDIiV5We,Electricity,False,False,668000,"""Electricity""

E file fun RII boy
Baddest
Rii

Electricity
Vibe on a frequency ah
Till infinity
(Oh no)
Steady on a different p
Life is not that deep
It's all about the energy ah
Na mentality
Na him make a man worthy
Nobody go co-sign

(Shekpe)
And you know everything I do is
Nobody else concern
Ahh ah e a hey
Shey you go come online
And I see darkness all around me
But I know I'm the light
Ahh ah e ah he

Shake it
Shake it baby shake it
I feel your vibration
Fine girl omo toh Shan
Beautiful temptation
Bad girl on rotation
Shake it
Shake it
Shake it baby shake it

Oh tonight

Electricity
Vibes on a frequency ah
Till infinity
(Oh no)
Steady on a different p
Love is very sweet but first
You must get the Mullar
Na poverty
Na him make a man worry
Nobody go co-sign (Shekpe)
And you know everything I do is
Nobody else concern
Ahh ah e a he
Shey you go come online
And I see darkness all around me
But I know I'm the light
Ahh ah e ah he

Shake it
Shake it baby shake it
I feel your vibration
Fine girl omo toh Shan
Beautiful temptation
Bad girl on rotation

Shake it
Shake it
Shake it baby shake it
Oh tonight

Electricity
Vibes on a frequency ah
Ko Sope RII
Ridimakoolayo
Baddest
Till infinity

Steady on a different p
(Steady on a different p)
Oh",no,,0.0
75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,All Of Us (Ashawo),2022-08-04,61,6459gZKddpOoPIH8PAcCwS,1pUJnA3OSbvVr5afqxNARZ,Playboy,True,False,8617,"""Ashawo""

Mutumina
Wetin dey prah?
Wetin dey sup oh, I want to yarn
You too dey prah, you too dey form
Shey make I chop oh, before e sha

No be my fault oh, na shayo
Na all of us be ashawo
If I cheat on you I'm sorry
And if you cheat on me no worry
No be my fault oh, na shayo
Na all of us be ashawo
If I cheat on you I'm sorry
And if you cheat on me no worry
No be my fault oh, na shayo
Na all of us be ashawo
If I cheat on you I'm sorry, yah

I apologize
Say I do anything for your back, baby
When I no dey mad
I go sharpaly go and come back, ehn ehn
No be my fault say I famous oh
Make I no cast for lagos oh
If the girls dey call my name I go gbe body oh
Ah ah

No be my fault oh, na shayo
Na all of us be ashawo
If I cheat on you I'm sorry
And if you cheat on me no worry
No be my fault oh, na shayo
Na all of us be ashawo
If I cheat on you I'm sorry
And if you cheat on me no worry
No be my fault oh, na shayo
Na all of us be ashawo
If I cheat on you I'm sorry, yah

Wetin I dey find for fatima
Wey my shima no get?
Wetin I dey find for amaka
Wey my shima no get?
No be my fault say I famous oh
Make I no cast for lagos oh
If the girls dey call my name I go gbe body oh
Ah ah

No be my fault oh, na shayo
Na all of us be ashawo
If I cheat on you I'm sorry
And if you cheat on me no worry
No be my fault oh, na shayo
Na all of us be ashawo
If I cheat on you I'm sorry
And if you cheat on me no worry
No be my fault oh, na shayo
Na all of us be ashawo
If I cheat on you I'm sorry, yah",yes,lagos,2.0
75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,Compromise (feat. Rema),2022-08-04,53,2dG1cXdbEPKEOyUq96R9xz,1pUJnA3OSbvVr5afqxNARZ,Playboy,True,False,1577,"""Compromise""
(feat. Rema)

Compromise
Na because of you I compromise
Na because of you I compromise
Many things wey I no dey do
But because of you
I don dey compromise
Okiemute, would you come tonight?
Should I come to yours or you come to mine?
Anyhow e be, we go compromise
Eh eh, ah
Ahh ey, uhn ey ah
Compromise
Ahh eyy, eyy ahh
Compromise

I fashy being with any other girl yeh yeh
When I'm on tour cause
My baby dey fashy other guys for me
Cause she's in love
No no I don't feel insecure balls down on the trust
I know all the sacrifices I made for her and the one she made for me
(If I fuck up)
Baby please don't leave
(You the)
The one I need
Omotoshun omo to bad make me dey mara o
Different ways dey wey me and you take dey compromise for love
For you me I fit to go to war

Compromise
Na because of you I compromise
Na because of you I compromise
Many things wey I no dey do
But because of you
I don dey compromise
Okiemute, would you come tonight?
Should I come to yours or you come to mine?
Anyhow e be, we go compromise
Eh eh, ah

I no go mind if you pass the night
I no get answer if you ask me why (no)
All that I know is I love you
And I cannot let this moment pass me by
I looked into her eyes and asked her 'what is love?'
She say 'love is sacrifice'
If I have to die
Bring me back to life
Call on me, call on me
Anytime you need me just call on me
Kolobi, kolobi
Say na only you I want to kolobi
Iwo nikan lo mo color mi
Iwo nikan ni mo le soro si
Iwo nikan ni mo le gboran si
Iwo nikan lo le gba ponron mi

Compromise
Na because of you I compromise
Na because of you I compromise
Many things wey I no dey do
But because of you
I don dey compromise
Okiemute, would you come tonight?
Should I come to yours or you come to mine?
Anyhow e be, we go compromise
Eh eh, ah",no,,0.0
5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,i'm a mess,2022-07-14,67,65v99AWZyNz3aRmfrT2I7N,5NLjxx8nRy9ooUmgpOvfem,Boy Alone,True,False,34800,"""i'm a mess""

It is what it is

Oyaaayi
Oya uuhh
Oyaaayi
Oyayayi

Sometimes I'm happy Sometimes I'm sad
I don't know what's over me
Sometimes I'm good sometimes I'm wild
I don't know what's over me

I don't know what's over me
I'm over thinking everything
At times it feels like nobody
Can understand the way I feel
Cause I'm fucked up totally

I don't know how to keep company
So I've been drinking cognac

I've been drinking too many shots of cognac

One for the belly another for the broken heart
Three for addiction four so I don't go back
Looking for somebody wey fit watch my shoulders
So, I can never be sober

I can never be sooo soo uhh uhh
(I can never be sooo)
Ohh ohh
Yes I did it
How many million I make for a living

Wear my Louis Vuitton
Post for a pic
Let the camera light hit my teeth
You know

Nobody is better than me
Nobody is better than me
I do it differently
Everybody can see

But I don't know what's over me
I'm over thinking everything
At times it feels like nobody
Can understand the way I feel
Cause I am fucked up totally

I don't know how to keep company
So I've been drinking cognac
I've been drinking too many shots of cognac

One for the belly another for the broken heart
Three for addiction four so I don't go back
Looking for somebody wey fit watch my shoulders
So, I can never be sober

(I can never be sober)",no,,0.0
2LiqbH7OhqP0yuaG8VL1wJ,Black Sherif,Second Sermon - Remix,2022-10-05,61,4DdaGKeVkjQbPHzpoHGafk,7mnGUuvsSbUHZdKkJYdmOg,The Villain I Never Was,True,False,24700,"""Second Sermon (Remix)""

Ye Ye Ye (Yee Yeee Yee Ye)
Yee Yeee Ye Ye Ye (Yee Yeee Yee Ye)
Yeee Ye Ye Ye (Yee Yeee Yee Ye)
Ye Ye Ye

Niggas in the trap mp plenty talking I swear to God
(Eh aswear to God oo oh)
Transaction no dam
Sika by sei chairman atia block no so
Nti ya pulli up w ne h (Ne fie)
Y ne killer boys by 12 (Ahaa)
Herr, yafr no s yw front
Fie nanim h na si bra fom (Yegyina ha)
Aunty Merrie nnim s this be the life adey live for here (Accra)
Things I see with my eyes s meka kyer m'abrewa na she go stress o
So I keep it all to myself (Menkoaa)
Obiara nsoma me gangster, yeah
Y meara me choice y firm (Stand tall)
Nti nea mey biaa I'm aware (Ahaa)
Silence for a minute
Rest In Peace to Sister Mariam eh (RIP)
Nyame mma yn Aljanna
Ybhyia wo soro h one day
Then I go tell you my story
Sde meka kyir y no aa nnwom no ate at mu and it's banging
Gorilla gyina so we trapping
Enti mngyae kso guide me
Mennim paa wo w heaven nti y aa kabi ma me o
Cause I really lose my way nny sei na ykyer me oh
Nso manny so saa ah
Ebi a, na asm aba
Ebi a, na asm aba
Nti mo nfa me saa oh

Na Kwaku Frimpong de asm bba o!
(Asm bba o asm bba)
Killa man de asm bba o!
(Asm bba o asm bba)
Eh Kwaku Frimpong de asm bba o!
(Asm bba o asm bba)
Eh, Killa Blacko de asm bba oh!
(Asm bba o asm bba)
Eh Kwaku Frimpong de asm bba o!
(Asm bba o asm bba)
Eh, Killa Blacko de asm bba oh!
(Asm bba o asm bba)
Yay Kwaku Frimpong de asm bba o!
(Asm bba o asm bba)
Yay, Killa Blacko de asm bba oh!
(Asm bba o asm bba)

Got a call from blacko
Everybody knows that my man tho
I Pull up in a van tho
Hopping out the shit like I'm Rambo
Ski mask with the camo
Now I'm on the move like a camel
I got love for the jungle
And the zongo
Astagfirullah
They Hate on me but Alhamdulillah I'm good
From a young buck I've been a Backroad G with the Brukutu brukutu
This is what I do
Don't get it confused
Yes I be gorilla but you cannot lock me in the zoo

This be King Kong
And kweku frimpong
My money is long so my friends dey carry gun
Dem no get, no License
Ye ye ye akwana se

Na Kwaku Frimpong de asm bba o!
(Asm bba o asm bba)
Killa man de asm bba o!
(Asm bba o asm bba)
Eh Kwaku Frimpong de asm bba o!
(Asm bba o asm bba)
Eh, Killa Blacko de asm bba oh!
(Asm bba o asm bba)
Eh Kwaku Frimpong de asm bba o!
(Asm bba o asm bba)
Eh, Killa Blacko de asm bba oh!
(Asm bba o asm bba)
Yay Kwaku Frimpong de asm bba o!
(Asm bba o asm bba)
Yay, Killa Blacko de asm bba oh!
(Asm bba o asm bba)

Tell'em bout me I've been on the road
And I've been doing this shit alone
I pay my dues everywhere I go
You see my credits up and it's real
Pretty gyal dem mma me nda o
Steady buzzing up my phone
Casanova shit menni agor o
Me and Odogwu live on your phones
Mede as3m aba o
Mede as3m aba o
Mede as3m aba o oh
Mede as3m aba o
Mede as3m aba o
Mede as3m aba o
Mede as3m aba o oh
Mede as3m aba o",yes,"Accra, Zongo",3.0
2mM6BxFQCd6BHzW4W7VhQP,Khaid,Jolie,2023-01-25,62,7wMYtt3SEquaep8sWCdQqp,1KyvLDpjRbcHFKXFEvq0bZ,Jolie,False,False,510000,"[Intro]
[Aww awwn aww awwn awwnn..
Aww aww awwn...]

[Verse1]
Jolie Jolie
Baby we for dey relationship
I try convince
Baby tell me say no vacancy
I don notice
Say you wan dey do me wait and see
But God forbid
Baby contemplate my faji

[Refrain]
So me say over, over
My body ah wait for you for corner
Dey for life you no get e asunder
Any man ponder, I fire am Thunder

[Repeat]
So me say over, over
My body ah wait for you for corner
Dey for life you no get e asunder
Any man ponder, I fire am Thunder

[Chorus]
Jolie Jolie
Jolie carry body ah
I call police
Say baby sweet pass vanilla
I don notice say i no fit to considеr ah
Nnn consider ah
Ahh yah yahhh..

[Repeat]
Jolie Jolie
Joliе carry body ah
I call police
Say baby sweet pass vanilla
I don notice say i no fit to consider ah
Nnn consider ah
Ahh yah yahhh..


[Verse 2]
Say me i can't let you go
So me i gats let you know
You know i gats let am show
My Jolie ahh come take photo
And i go fit wait for you
I callie your celly
This love e dey sweet for body
On top you i wan waste my money
I wan see something
You carry something
You do me something
You kill my confidence
I no fit pretend
For your love i go kalakuta
I don put am
I don quench my heart in side cooler
I don carry your matter for ambulance
I get eye patch e resemble ruger



[Refrain]
So me say over, over
My body ah wait for you for corner
Dey for life you no get e asunder
Any man ponder, I fire am Thunder

[Repeat]
So me say over, over
My body ah wait for you for corner
Dey for life you no get e asunder
Any man ponder, I fire am Thunder

[Chorus]
Jolie Jolie
Jolie carry body ah
I call police
Say baby sweet pass vanilla
I don notice say i no fit to consider ah
Nnn consider ah
Ahh yah yahhh..

[Repeat]
Jolie Jolie
Jolie carry body ah
I call police
Say baby sweet pass vanilla
I don notice say i no fit to consider ah
Nnn consider ah
Ahh yah yahhh..
[END]",yes,Kalakuta,1.0
4ovtyvs7j1jSmwhkBGHqSr,Olamide,New Religion,2023-06-01,54,2KwnwVXtAlpSDdRVO9ccTJ,6TVnbiHfSh4UX5fCJC4sG1,New Religion,True,False,11100,"""New Religion""

[Asake:]
Olomi wombe o
Ko de ye koma lobe
Lifestyle Agba baller
R.I.P to Pele
Dribble like Maradona
Baby malosonta
Nobody to ta
Lagos to Minnesota
No cap
Nobody wey dey hotter
I no fit
No fit do mediocre
O ri Balenciaga
I got moves like jagger
I know jago I know jaga
No dey follow me dey taka
New religion eckankar
Premium be the swagger
No send no baga
Nfana ibaga
It be like say dem dey gather oh
For my matter oh
I get the magic
Abracadabra oh

[Olamide:]
Wo black face lo ko hard life, I just dey chop life
No stressing living soft life
I don't know how I survive this tour life
Girls weh want get my baby reach 4/5
Every word weh de come out of my mouth
I de monetize am baba I no get energy
And I can't really shout and I can't really mtcheww wo
Mio shakomo remedy
Cash money cash Moolah
Cash in cash out baby why should I
Catch feelings more than a flight baby cancel am
E de pain me like blackface and tribunal
Wo! I too soft like puff puff
And my bank alert bad, you go mad you go off
Guy you better wear glove
Before you touch am
It dey hot it dey smoke it dey burn

[Asake:]
Olomi wombe o
Ko de ye koma lobe
Lifestyle Agba baller
R.I.P to Pele
Dribble like Maradona
Baby malosonta
Nobody to ta
Lagos to Minnesota
No cap
Nobody weh de hotter
I no fit
No fit do mediocre
O ri Balenciaga
I got moves like jagger
I know jago I know jaga
No dey follow me de taka
New religion eckankar
Premium be the swagger
No send no baga
Nfana ibaga
It be like say dem dey gather oh
For my matter oh
I get the magic
Abracadabra oh

[Olamide:]
Melody pelu harmony pelu peace nikan nimo fe
I no get strength to be fair
No intruding my private affair
Be you family or my friend
Oya pause shoti gbo scores
Nigga of course why you come dey pompous
Flow so delirious stupendous
And the opps they envious
They can't be us
I accept say I change me I no be same guy
I de push P everyday I be game guy
Only dead fish goes with the flow dead guy
No de whine me I no de joke omo take time
Travel all around the globe, obo do oyinbo
We dey take pictures, we dey strike we dey pose
My G my shit really fly, too dope
And the girls sniffing on my body like dem dey do coke
",yes,"Lagos, Minnesota, Obodo Oyibo",5.0
75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,YAWA,2023-06-22,72,5tM3Fo4qBqDAwWJ9ZY5AtX,3x4uU6LegVMe04Dn5fLiLw,YAWA,True,False,5825,"""YAWA""

Man on a mission
I see no competition
And I mind my business
God is my witness
They don't see my vision
Omo ologo jẹjẹ mi mo n lọ o
One in a million
Wetin dem talk say I do now?

Yawa dey o
Yawa dey o
Yawa dey o
Oj'ojumọ lọ n s'ọrọ mi
Jẹ kan maa nue nue nue
Yawa dey o
Yawa dey o
Yawa dey o
Oj'ojumọ lọ n s'ọrọ mi
Jẹ kan maa nue nue nue

Ki lo tun de, ki lo tun de
Ki lẹ tun fye, ki ni mo ṣe?
I dey jẹjẹly go my way
But dem say, dem say
Ki lo wa de, ki lo wa de
Ki lẹ tun fẹ, ki ni mo ṣe?
I dey jẹjẹly go my way
Anything, anything I say
Dem say

Yawa dey o
Yawa dey o
Yawa dey o
Oj'ojumọ lọ n s'ọrọ mi
Jẹ kan maa nue nue nue
Yawa dey o
Yawa dey o
Yawa dey o
Oj'ojumọ lọ n s'ọrọ mi
Jẹ kan maa nue nue nue

Jẹ kan maa sọ lọ
I no fit dull, I no kill person o
Mi o n ṣ'ọmọ isọlọ
I be sure boy
I no thief person own
Enter my convoy
We dey burn up
I don dey smoke igbo
One bang tun ti roll up
Mo ti jogor
I no see person o

Don't give a fuck anything you talk
I did more than enough, I've been on the block
I've been giving it all on the dance floor
24/7 'round the clock and I swear to God (ouu!)
Awon t'emi wan gbọ mi gan
365 days we dey burn it up
Life on the road always on the go
We dey cho! dey rigimarol
Ọmọ

Ki lo tun de, ki lo tun de
Ki lẹ tun fye, ki ni mo ṣe?
I dey jẹjẹly go my way
But dem say, dem say
Ki lo wa de, ki lo wa de
Ki lẹ tun fẹ, ki ni mo ṣe?
I dey jẹjẹly go my way
Anything, anything I say
Dem say

Yawa dey o
Yawa dey o
Yawa dey o
Oj'ojumọ lọ n s'ọrọ mi
Jẹ kan maa nue nue nue
Yawa dey o
Yawa dey o
Yawa dey o
Oj'ojumọ lọ n s'ọrọ mi
Jẹ kan maa nue nue nue
",yes,Isolo,1.0
3DNCUaKdMZcMVJIS7yTskd,Mayorkun,Lowkey!,2023-10-12,59,5GEJ9JlbSlPleQU3yb2P5y,55IMTrO086EYoxCqFksLIA,Lowkey!,False,False,186,"""Lowkey!""

Of Lagos
(En'-En'-En'-En')
Another one na scam, all other men are scum
(En'-En'-En'-Enta)
You know that time has come
Moya tete pa'se fun ijalo
Ahn-ahnn, ahn

Thandi male, Baba, thandi male (Baba, thandi male)
Werey gb'owo mi japa and saa to Malay' (saa to Malay')
O je mi m'aye, gbemi l'handicap, ayy
Wato wa'le, Oga, where my money?

What I do is not your business (business)
You better focus on your fitness (fitness)
Even if it take me time to reach e (reach e)
Mo sha ma de'be when I de'be (de'be), ahn-ahn
Kini latest? (Latest)
Kinlo d'owo? Making money plus interest (interest)
Many explanation, no evidence ('vidence), mm
Pe paddie mi, jeka invest, ahn-ahn-ahn, ahn

Lowkey (lowkey), lowkey, lowkey (lowkey)
I've been steady taking shit from people that don't deserve me
But, mo paraaa (mo para gan oh)
Moya tete pa'se fun ijalo
K'oma lo pami bi alo, k'emi le ri'go beer kan
Lowkey (lowkey), lowkey, lowkey (lowkey)
I've been steady chopping with people wey ready to chop me
But, mo paraaa (mo para gan oh)
Moya tete pa'se fun ijalo
K'oma lo pami bi alo, k'emi le ri'go beer kan

If you too sweet, dem go lick you finish
If you want peace, dem go break you pieces
The matter pass my hand (the matter pass my hand)
E scatter all my plans (e scatter all my plans)
That's why I dey para oh, para oh
Kilode ti mo fin para oh?
Many more plenty jara oh
No be sprint, na marathon gan (no be sprint, na marathon gan)

Make I carry you go-go (go-go)
Wetin dey make me dey loco? (Wetin dey make me dey loco?)
Yebariba, samboribo-bo (yebariba, samboribo-bo)
Naso I learn to say ""no no"", ah-ahh (ah-ahh)
E choke oh (choke oh)
The truth is bitter like jogbo (jogbo)
But, you prefer Choco Milo-lo ('Lo-'Lo)
Wetin dey killing you slow-'low-ly (ah-ah, ahn)

Thandi male, Baba, thandi male (Baba, thandi maleee)
Werey gb'owo mi japa and saa to Malay' (saa to Malay')
O je mi m'aye, gbemi l'handicap, ayy (gbemi l'handicap, ayy)
Wato wa'le, Oga, where my money?

Lowkey (lowkey), lowkey, lowkey (lowkey)
I've been steady taking shit from people that don't deserve me
But, mo paraaa (mo para gan)
Moya tete pa'se fun ijalo
K'oma lo pami bi alo, k'emi le ri'go beer kan
Lowkey (lowkey), lowkey, lowkey (lowkey)
I've been steady chopping with people wey ready to chop me
But, mo paraaa (mo para gan)
Moya tete pa'se fun ijalo
K'oma lo pami bi alo, k'emi le ri'go beer kan

Lowkey, lowkey, lowkey (ooh-ooh, ooh, ooh-ooh, ooh)
I've been steady taking shit from people that don't deserve me (ooh-ooh, ooh, ooh-ooh, ooh)
Mo paraaa (ooh-ooh, ooh)
K'oma lo pami bi alo (ooh-ooh), pami bi alo (alo)
K'emi le ri'go beer kan
(En'-En'-En'-En')
(Ooh-ooh, ooh, ooh-ooh, ooh)
'Ge-'Ge (ooh-ooh, ooh, ooh-ooh, ooh)
(Ooh-ooh, ooh, ooh-ooh)
(Ooh-ooh)
Deserve me, but, mo para gan",yes,"Maley, Lagos",3.0
7cB5IJo0SflSjFEMUq6EOD,Carterefe,Machala,2022-09-06,34,0cukQLqNf7Ac4AGehrRUlj,0DohYufzYWLr8QnL5BypdI,Machala,False,False,429300,"[Intro: Carterefe ]
I no wan like any girl again for this life
I no wan like any girl
I wan I wan I wan
I wan just dey like Wizkid
Machala
I wan just dey, dey granza dey smoke Igbo

Machala, Machala (Oh na na), Machala, Machala, Machala (Yo X), Machala, Machala, Machala

[Verse 1: Berri-Tiga ]
Fresh and clean me looking sick you no the vibe (You know the vibe)
Man no send nobody I dey live my life
If you're not talking money no go call my line
Say man just wan dey happy man wan dey alright

[Chorus]
Ah, Gat me looking like Machala ooh
I jam wizkid for Ghana ooh
When I dance my Makosa
People dey craze for Instagram
Gat me looking like Machala ooh
I jam wizkid for Ghana ooh
When I dance my Makosa
People dey craze for Instagram

[Post-Chorus]
Machala, Machala, Machala, Machala, Machala, Machala, Machala, Machala
Machala, Machala, Machala, Machala, Machala, Machala, Machala, Machala

[Verse 2: Berri-Tiga ]
Won ni won wa mi
San Francisco ja mi
Me no dey send nobody
Smoking loud and I'm making kudi
Tell me what I gain
If money no dey for my lane
Sapa for don dey wet me ye
Puff Puff Pass
Make you pass Rozay
Pass Rozay

[Chorus]
Ahhhh, Gat me looking like Machala ooh
I jam wizkid for Ghana ooh
When I dance my Makosa
People dey craze for Instagram
Gat me looking like Machala ooh
I jam wizkid for Ghana ooh
When I dance my Makosa
People dey craze for Instagram


[Post-Chorus]
Machala, Machala, Machala, Machala, Machala, Machala, Machala, Machala
Machala, Machala, Machala, Machala, Machala, Machala, Machala, Machala
Machala, Machala, Machala, Machala, Machala, Machala, Machala, Machala
Machala, Machala, Machala, Machala, Machala, Machala, Machala, Machala

[Outro]
God
Yo X
Machala, Machala, Machala, Machala, Machala, Machala, Machala, Machala
Machala, Machala, Machala, Machala, Machala, Machala, Machala, Machala",yes,"san francisco, ghana",5.0
0Y3agQaa6g2r0YmHPOO9rh,Davido,AWAY,2023-03-30,62,14gQ7SmMZeeEC3YAPB5vFw,6lI21W76LD0S3vC55GrfSS,Timeless,False,False,65900,"""AWAY""

Shekpe
Away o, I'm on my way
Lati jaye o
Tune in to the king of sound and blues

I know they want to see me fall, hmm
But I dey stand fit, stand no dey fall o, hmm
Wan pe mi omo baba olowo, hmm
If you don't know make you ask adugbo
Adugbo

Gbedu dey body
Have been doing this, e don tey o
Ibanuje o
Ko ma se wa s'odo wara
Whatever you do
Hope say you dey make the raba
I no get time for wahala
I dey in Ibiza

Away o
I'm on my way
Lati jaye o
La le friday o, Ibiza
Shey o mo way o, I'm on my way o
Lati jaye o
La le friday o

Ahn ahn
50/50 we go share am, I no like ojoro
E no get as you go do am, I go know your koro
I getti opolo
Even when I shayo
Ma f'eso jaye
Ma da mi duro
Da mi duro

Gbedu dey body
Have been doing this, e don tey o
Iba inu je o
Ko ma se wa s'odo wara
Whatever you do
Hope say you dey make the raba
I no get time for wahala
I dey Ibiza

Away o
I'm on my way
Lati jaye o
La le friday o, Ibiza
Shey o mo way o, I'm on my way o
Lati jaye o
La le friday o, Ibiza

Away o
I'm on my way o
Lati jaye o
La le friday o, Ibiza
Shey o mo way o, I'm on my way o
Lati jaye o
La le friday o

50/50 we go share am, I no like ojoro
Tune in to the king of sound and blues
",yes,Ibiza,6.0
3a1tBryiczPAZpgoZN9Rzg,Asake,Baba God,2022-02-16,53,5GLAHK3yCLCZ9lzmb44EVM,37Mc42zLnXI5oEN0WcyEA4,Ololade Asake,True,False,17000,"""Baba God""

Some people dey, they wan make I sober
Me, I no fit sober
'Cause I gat Jehovah gan ni
For where I dey, me I dey, I loyal
Dem say I local, lavi da loca
Saare fun mi ni Koda

My face dey show, my shoe dey shine
Omo ope gara gan
My face dey show, my shoe dey shine
Omo ope gara gan
Bi mo shey nlo, bi mo shey nbo
Mowa l'owo Baba God
Mowa l'owo Baba God
Mowa l'owo Baba God
My face dey show, my shoe dey shine
Omo ope gara gan
My face dey show, my shoe dey shine
Omo ope gara gan
Bi mo shey nlo, bi mo shey nbo
Mowa l'owo Baba God
Mowa l'owo Baba God
Mowa l'owo Baba God

Feel am for my head
Feel am for my head
Feel am for my head, head, head, head
Feel am for my head
Feel am for my head
Feel am for my head, head, head, head
K'iku mapa brother mi oh
K'iku mapa helper mi oh
Na money dey bother mi oh
Moni lati jara mio oh

Some people dey, dem want make I sober
Me, I no fit sober
'Cause I gat Jehovah gan ni
For where I dey, me I dey, I loyal
Dem say I local, lavi da loca
Saare fun mi ni Koda

My face dey show, my shoe dey shine
Omo ope gara gan
My face dey show, my shoe dey shine
Omo ope gara gan
Bi mo shey nlo, bi mo shey nbo
Mowa l'owo Baba God
Mowa l'owo Baba God
Mowa l'owo Baba God

Baba
(Mowa l'owo Baba God)
Yeah-yeah, yeah
(Mowa l'owo Baba God)
",no,,
3a1tBryiczPAZpgoZN9Rzg,Asake,Trabaye,2022-02-16,57,3q1cSJlfVFGfE7sMWPYJGm,37Mc42zLnXI5oEN0WcyEA4,Ololade Asake,True,False,12500,"""Trabaye""

Mofe trabaye
Ye
Mofe trabaye (tune in to the king of sounds and blues)
Gbemi gbemi trabaye eh eh
Ah
Mo fe traba, mo fe traba
(Ololade mi Asake)

Mofe trabaye
Ye
Mofe trabaye
Gbemi gbemi trabaye eh eh
Ah
Mo fe traba, mo fe traba

Kalakuta no be place for school boy
I get niggas wey don go there before
Tan ba wa won ma je nbe gbagbo
Omolope no dey form bossy
You be boss, I be boss
Who go come be condo?
Won so pe won ni mo lako oshi gan (paa oh)
Based on say I no dey like to dey talk
Wise men no dey like to dey talk

Shogbo oh shogbo
Secure, secure, secure oh
I dey ready to ball
Bend down, go low, bend down
Abena you don caus-e trou-ble
Secure, secure, secure oh
Alujo si a po ghan
Omo ope time o ję lo
Alujo si a po ghan

Mofe trabaye
Ye
Mofe trabaye
Gbemi gbemi trabaye eh eh
Ah
Mo fe traba, mo fe traba
Mofe trabaye
Ye
Mofe trabaye
Gbemi gbemi trabaye eh eh
Ah
Mo fe traba, mo fe traba

Ani won fe ri, won fe ri (won fe ri)
Any where wey I enter, won fe ri
Say for Germany, New York City
Say won fe ri, asake, won fe ri

Promoters dem don dey call
Secure, secure, secure
London girls I dey come
Ma gbeyin debe oloun
Secure, secure, secure oh
Alujo si a po ghan
Omope time o je lo
Alujo si a po ghan

Mofe trabaye (ololade)
Ye (mr money)
Mofe trabaye (omo ope)
Gbemi gbemi (you know you only got one life to live)
Trabaye eh eh (you got to live it to the fullest my gee)
Ah
Mo fe traba, mo fe traba (it's time for you to go show the world what you're really all about)
Mo fe trabaye (go get them dawg, YBNL got you for life my brother)
Ye
Mo fe trabaye (baddest nigga got you for life my brother)
Gbemi gbemi trabaye (the street got you for life my brother)
Ah
Mo fe traba (and you know the ladies got you too)
Mo fe traba ('cause you're the ladies man)",yes,"Kalakuta, London, Germany, New york",4.0
